chrom	start	stop	gene_id	gene_name
7	136092913	136437785	ENSG00000232053.7	AC078845.1
7	136129980	136130081	ENSG00000206705.1	Y_RNA
7	136262558	136263017	ENSG00000236503.1	AC009784.1
7	136485656	136488317	ENSG00000226066.1	ZP3P2
7	136685559	137182107	ENSG00000234352.9	AC009264.1
7	136713871	136715188	ENSG00000231244.1	PSMC1P3
7	136868652	137020255	ENSG00000181072.12	CHRM2
7	136903167	136903294	ENSG00000207597.1	MIR490
7	136938280	136938553	ENSG00000223657.2	KRT8P51
7	137164043	137164612	ENSG00000224469.1	AC009517.1
7	137227341	137343774	ENSG00000105894.12	PTN
7	137287687	137287762	ENSG00000202023.1	SNORD81
7	137318592	137326953	ENSG00000231114.1	AC078842.2
7	137344930	137354483	ENSG00000228031.4	AC078842.1
7	137381037	137847092	ENSG00000157680.16	DGKI
7	137513859	137513933	ENSG00000279483.2	AC090498.1
7	137721985	137722846	ENSG00000230383.1	AC009245.1
7	137874979	138002086	ENSG00000182158.15	CREB3L2
7	137953348	137957966	ENSG00000237243.1	CREB3L2-AS1
7	138002324	138118305	ENSG00000122787.15	AKR1D1
7	138022458	138024339	ENSG00000234639.1	AC009263.1
7	138046654	138047897	ENSG00000231923.1	AC024082.1
7	138060056	138060293	ENSG00000231931.1	AC024082.2
7	138091254	138091315	ENSG00000222514.1	RN7SKP223
7	138122202	138124595	ENSG00000233951.3	RCC2P3
7	138123758	138123821	ENSG00000284028.1	MIR4468
7	138163440	138164637	ENSG00000225559.1	AC083867.2
7	138175045	138175136	ENSG00000252820.1	Y_RNA
7	138187998	138188129	ENSG00000201465.1	AC083867.1
7	138298088	138298484	ENSG00000213238.6	AC008155.1
7	138404195	138404523	ENSG00000213237.4	PTMAP10
7	138440690	138442238	ENSG00000214815.2	IMPDH1P3
7	138460259	138589996	ENSG00000122779.18	TRIM24
7	138490581	138491361	ENSG00000234995.1	RPS3AP28
7	138594285	138701362	ENSG00000157703.16	SVOPL
7	138625060	138625179	ENSG00000252188.1	AC013429.2
7	138645671	138646448	ENSG00000234658.1	AC013429.1
7	138688980	138689522	ENSG00000243099.1	AC020983.1
7	138701607	138703062	ENSG00000223721.3	UQCRFS1P2
7	138706294	138799560	ENSG00000105929.16	ATP6V0A4
7	138797952	138838101	ENSG00000214128.11	TMEM213
7	138831381	138981389	ENSG00000122778.10	KIAA1549
7	138876359	138876465	ENSG00000199646.1	RNU6-1272P
7	139025706	139036042	ENSG00000146858.8	ZC3HAV1L
7	139043515	139132122	ENSG00000105939.14	ZC3HAV1
7	139049456	139050006	ENSG00000229677.1	AC018644.1
7	139133744	139191986	ENSG00000105948.13	TTC26
7	139172516	139174266	ENSG00000239254.1	AC009220.2
7	139198557	139199142	ENSG00000271537.1	AC009220.3
7	139227537	139227828	ENSG00000228360.1	AC009220.1
7	139228221	139228605	ENSG00000271404.1	MZT1P2
7	139230356	139308236	ENSG00000157741.15	UBN2
7	139315291	139315394	ENSG00000206843.1	RNU6-206P
7	139339457	139346328	ENSG00000164898.13	FMC1
7	139340359	139423457	ENSG00000146963.18	LUC7L2
7	139341360	139422599	ENSG00000269955.2	FMC1-LUC7L2
7	139359032	139359566	ENSG00000273391.1	AC083880.1
7	139448740	139448843	ENSG00000252332.1	RNU6-911P
7	139452690	139483673	ENSG00000188883.5	KLRG2
7	139502453	139503812	ENSG00000253183.1	AC005531.1
7	139523685	139544985	ENSG00000236279.7	CLEC2L
7	139534240	139534549	ENSG00000254270.1	ERHP1
7	139561570	139777998	ENSG00000064393.16	HIPK2
7	139777051	140020325	ENSG00000059377.18	TBXAS1
7	140023749	140062951	ENSG00000059378.13	PARP12
7	140084746	140176983	ENSG00000006459.11	KDM7A
7	140094697	140094792	ENSG00000251728.1	Y_RNA
7	140177184	140179640	ENSG00000260231.2	KDM7A-DT
7	140209563	140209671	ENSG00000199971.1	RNU6-797P
7	140241870	140242032	ENSG00000199283.1	RNU1-58P
7	140282465	140282920	ENSG00000270512.1	AC005377.1
7	140292752	140293339	ENSG00000241661.1	PPP1R2P6
7	140293693	140404433	ENSG00000157800.18	SLC37A3
7	140370441	140370545	ENSG00000223113.1	RNA5SP247
7	140386781	140386907	ENSG00000202472.1	RNA5SP248
7	140404058	140427974	ENSG00000146955.11	RAB19
7	140435316	140435787	ENSG00000103200.6	AC069335.1
7	140453033	140479536	ENSG00000133606.11	MKRN1
7	140518420	140673993	ENSG00000146966.13	DENND2A
7	140609847	140609955	ENSG00000201354.1	Y_RNA
7	140640909	140669476	ENSG00000285904.1	AC006452.1
7	140645829	140646126	ENSG00000240173.3	RN7SL771P
7	140672945	140696261	ENSG00000133597.11	ADCK2
7	140690777	140722790	ENSG00000090266.13	NDUFB2
7	140695336	140697077	ENSG00000240889.1	NDUFB2-AS1
7	140719327	140924929	ENSG00000157764.14	BRAF
7	140884072	140884178	ENSG00000271932.1	RNU6-85P
7	140934867	140935010	ENSG00000271611.1	AC006006.1
7	140997952	140999800	ENSG00000242703.1	CCT4P1
7	141002610	141015228	ENSG00000090263.16	MRPS33
7	141052249	141052409	ENSG00000223212.1	RNU4-74P
7	141074064	141480380	ENSG00000261115.6	TMEM178B
7	141173043	141173216	ENSG00000261778.1	AC006362.1
7	141351977	141352768	ENSG00000261624.1	NDUFB10P2
7	141392155	141396517	ENSG00000285841.1	AC005692.3
7	141414383	141416390	ENSG00000204990.3	AC005692.1
7	141429711	141431268	ENSG00000261629.1	AC005692.2
7	141500079	141551304	ENSG00000261570.2	AC073878.1
7	141512698	141513183	ENSG00000261797.1	AC073878.2
7	141551278	141655244	ENSG00000006530.18	AGK
7	141652381	141656810	ENSG00000244701.1	AC004918.1
7	141656728	141702166	ENSG00000257093.7	DENND11
7	141662922	141663846	ENSG00000270157.1	AC004918.3
7	141704003	141738346	ENSG00000228775.8	WEE2-AS1
7	141708353	141731271	ENSG00000214102.7	WEE2
7	141727984	141728148	ENSG00000212153.1	RNU1-82P
7	141738334	141787922	ENSG00000106028.11	SSBP1
7	141764097	141765197	ENSG00000127362.2	TAS2R3
7	141776674	141781691	ENSG00000127364.4	TAS2R4
7	141787815	141788640	ENSG00000270923.1	TAS2R6P
7	141790217	141791367	ENSG00000127366.5	TAS2R5
7	141801315	141802059	ENSG00000241926.1	MTCO1P55
7	141802482	141803487	ENSG00000224354.2	MTND2P5
7	141803701	141804652	ENSG00000239648.1	MTND1P3
7	141811805	141812257	ENSG00000240677.1	MYL6P4
7	141836300	141841487	ENSG00000165076.14	PRSS37
7	141862860	141863737	ENSG00000240031.1	OR9A3P
7	141887148	141888092	ENSG00000237621.4	OR9A1P
7	141907813	142106747	ENSG00000257335.8	MGAM
7	141911217	141911943	ENSG00000244292.1	OR9N1P
7	141916399	141920625	ENSG00000258083.2	OR9A4
7	141927357	141947007	ENSG00000258227.7	CLEC5A
7	141972631	141973773	ENSG00000257138.1	TAS2R38
7	142111749	142222324	ENSG00000257743.8	MGAM2
7	142240740	142247067	ENSG00000240268.6	MOXD2P
7	142252143	142258058	ENSG00000258223.6	PRSS58
7	142265833	142272235	ENSG00000186163.9	TRY2P
7	142285750	142288869	ENSG00000241881.1	AC245088.1
7	142287251	142291597	ENSG00000277083.1	PRSS3P3
7	142299177	142299460	ENSG00000242736.1	TRBV1
7	142300924	142301432	ENSG00000226660.2	TRBV2
7	142308542	142309048	ENSG00000237702.2	TRBV3-1
7	142313184	142313666	ENSG00000211710.3	TRBV4-1
7	142320677	142321544	ENSG00000211734.3	TRBV5-1
7	142328297	142328786	ENSG00000211706.2	TRBV6-1
7	142332182	142332701	ENSG00000211707.3	TRBV7-1
7	142345421	142345985	ENSG00000211745.3	TRBV4-2
7	142349152	142349664	ENSG00000283063.1	TRBV6-2
7	142352819	142353358	ENSG00000282939.1	TRBV7-2
7	142358639	142358917	ENSG00000243889.1	TRBV8-1
7	142372640	142372912	ENSG00000242771.1	TRBV5-2
7	142380806	142381261	ENSG00000211713.3	TRBV6-4
7	142384329	142384841	ENSG00000211714.3	TRBV7-3
7	142386378	142386647	ENSG00000239944.1	TRBV8-2
7	142389202	142389668	ENSG00000211715.1	TRBV5-3
7	142391891	142392412	ENSG00000211716.2	TRBV9
7	142399860	142400377	ENSG00000211717.3	TRBV10-1
7	142407672	142408136	ENSG00000211720.3	TRBV11-1
7	142415224	142415666	ENSG00000244661.1	TRBV12-1
7	142424965	142425465	ENSG00000229769.2	TRBV10-2
7	142433895	142434394	ENSG00000241657.1	TRBV11-2
7	142440883	142441325	ENSG00000211739.4	TRBV12-2
7	142450947	142451448	ENSG00000211721.2	TRBV6-5
7	142455174	142455635	ENSG00000253409.1	TRBV7-4
7	142462916	142463581	ENSG00000230099.2	TRBV5-4
7	142469537	142470013	ENSG00000211724.3	TRBV6-6
7	142474096	142474567	ENSG00000227550.2	TRBV7-5
7	142482548	142483019	ENSG00000211725.3	TRBV5-5
7	142487863	142488295	ENSG00000253188.1	TRBV6-7
7	142492132	142492673	ENSG00000211727.3	TRBV7-6
7	142500028	142500534	ENSG00000211728.2	TRBV5-6
7	142507382	142507810	ENSG00000253534.1	TRBV6-8
7	142511626	142512127	ENSG00000253291.1	TRBV7-7
7	142520090	142520556	ENSG00000211731.1	TRBV5-7
7	142529290	142529762	ENSG00000278030.1	TRBV7-9
7	142535809	142536292	ENSG00000276405.1	TRBV13
7	142544212	142544685	ENSG00000275791.1	TRBV10-3
7	142554836	142555318	ENSG00000276597.1	TRBV11-3
7	142560423	142560931	ENSG00000274752.1	TRBV12-3
7	142563740	142564245	ENSG00000276953.1	TRBV12-4
7	142580917	142581427	ENSG00000275158.1	TRBV12-5
7	142587868	142588359	ENSG00000275743.1	TRBV14
7	142592928	142593473	ENSG00000276819.1	TRBV15
7	142598016	142598469	ENSG00000275243.1	TRBV16
7	142601628	142602360	ENSG00000277880.1	TRBV17
7	142615716	142616415	ENSG00000276557.1	TRBV18
7	142618849	142619532	ENSG00000211746.3	TRBV19
7	142626649	142627399	ENSG00000211747.3	TRBV20-1
7	142636924	142637384	ENSG00000251578.1	TRBV21-1
7	142641746	142642196	ENSG00000240578.1	TRBV22-1
7	142645961	142646467	ENSG00000211749.1	TRBV23-1
7	142656701	142657213	ENSG00000211750.2	TRBV24-1
7	142666272	142667718	ENSG00000270672.1	MTRNR2L6
7	142670740	142671244	ENSG00000282499.1	TRBV25-1
7	142681415	142681869	ENSG00000239992.1	TRBVA
7	142695699	142696183	ENSG00000249912.1	TRBV26
7	142711384	142711924	ENSG00000241911.1	TRBVB
7	142715346	142715861	ENSG00000211752.3	TRBV27
7	142720660	142721160	ENSG00000211753.4	TRBV28
7	142722358	142722764	ENSG00000244273.1	PGBD4P1
7	142725729	142733437	ENSG00000286831.1	AC244472.1
7	142740206	142740894	ENSG00000232869.2	TRBV29-1
7	142749468	142753076	ENSG00000204983.14	PRSS1
7	142760398	142774564	ENSG00000275896.6	PRSS2
7	142760415	142763943	ENSG00000250591.3	PRSS3P1
7	142778642	142779537	ENSG00000243661.1	WBP1LP1
7	142786213	142786224	ENSG00000282431.1	TRBD1
7	142786880	142786927	ENSG00000282320.1	TRBJ1-1
7	142787017	142787064	ENSG00000282420.1	TRBJ1-2
7	142787630	142787679	ENSG00000282133.1	TRBJ1-3
7	142788225	142788275	ENSG00000281958.1	TRBJ1-4
7	142788498	142788547	ENSG00000282173.1	TRBJ1-5
7	142788988	142789040	ENSG00000282780.1	TRBJ1-6
7	142791694	142793368	ENSG00000211751.9	TRBC1
7	142796365	142796414	ENSG00000211764.1	TRBJ2-1
7	142796560	142796610	ENSG00000211765.1	TRBJ2-2
7	142796697	142796742	ENSG00000211766.1	TRBJ2-2P
7	142796847	142796895	ENSG00000211767.1	TRBJ2-3
7	142796998	142797047	ENSG00000211768.1	TRBJ2-4
7	142797119	142797166	ENSG00000211769.1	TRBJ2-5
7	142797239	142797291	ENSG00000211770.1	TRBJ2-6
7	142797456	142797502	ENSG00000211771.1	TRBJ2-7
7	142801041	142802748	ENSG00000211772.11	TRBC2
7	142812586	142813399	ENSG00000237254.2	TRBV30
7	142855061	142871094	ENSG00000106123.12	EPHB6
7	142871208	142885745	ENSG00000165125.22	TRPV6
7	142875836	142892743	ENSG00000224970.2	AC245427.1
7	142899365	142900759	ENSG00000286569.1	AC245427.2
7	142908101	142933746	ENSG00000127412.7	TRPV5
7	142939343	142940868	ENSG00000165131.8	LLCFC1
7	142941114	142962363	ENSG00000197993.9	KEL
7	143026158	143027195	ENSG00000179468.5	OR9A2
7	143047213	143047580	ENSG00000239293.1	OR9P1P
7	143052320	143053347	ENSG00000225781.1	OR6V1
7	143062330	143063585	ENSG00000179420.11	OR6W1P
7	143132077	143139739	ENSG00000159763.4	PIP
7	143183419	143184435	ENSG00000236398.2	TAS2R39
7	143220468	143222267	ENSG00000268170.2	AC073342.1
7	143222037	143223079	ENSG00000221937.4	TAS2R40
7	143224042	143224234	ENSG00000279223.1	AC073342.2
7	143244093	143270854	ENSG00000197448.14	GSTK1
7	143255264	143287997	ENSG00000231840.2	TMEM139-AS1
7	143279957	143288048	ENSG00000178826.11	TMEM139
7	143288215	143307696	ENSG00000106144.20	CASP2
7	143290615	143290910	ENSG00000239419.3	RN7SL535P
7	143298516	143298814	ENSG00000240322.3	RN7SL481P
7	143312684	143313061	ENSG00000231531.5	HINT1P1
7	143316111	143352083	ENSG00000188037.13	CLCN1
7	143353400	143362770	ENSG00000159784.18	FAM131B
7	143363899	143364229	ENSG00000272619.1	FAM131B-AS1
7	143379692	143380495	ENSG00000232533.1	AC093673.1
7	143381295	143391111	ENSG00000159840.16	ZYX
7	143382686	143382800	ENSG00000278449.1	MIR6892
7	143390289	143408856	ENSG00000146904.9	EPHA1
7	143407813	143523449	ENSG00000229153.5	EPHA1-AS1
7	143437034	143437973	ENSG00000234066.1	TAS2R62P
7	143443453	143444409	ENSG00000185899.1	TAS2R60
7	143477873	143478796	ENSG00000221855.1	TAS2R41
7	143488462	143489402	ENSG00000236853.2	OR2R1P
7	143509256	143519469	ENSG00000176510.5	OR10AC1
7	143532749	143533164	ENSG00000229977.2	AC073264.1
7	143545186	143546735	ENSG00000229877.1	PAICSP5
7	143571801	143574387	ENSG00000271079.1	CTAGE15
7	143574746	143574848	ENSG00000252037.1	RNU6-162P
7	143578907	143579072	ENSG00000230556.1	AC073264.2
7	143598039	143604839	ENSG00000223459.6	TCAF1P1
7	143620943	143645675	ENSG00000283537.2	AC073264.3
7	143620952	143730409	ENSG00000170379.20	TCAF2
7	143639230	143647646	ENSG00000283528.2	TCAF2C
7	143754628	143754730	ENSG00000252523.1	RNU6-267P
7	143755089	143757696	ENSG00000271321.1	CTAGE6
7	143761790	143836933	ENSG00000253882.6	AC099548.2
7	143782667	143784284	ENSG00000241136.1	PAICSP6
7	143796295	143796720	ENSG00000232145.1	AC099548.1
7	143800732	143817973	ENSG00000159860.7	TCAF2P1
7	143851375	143902198	ENSG00000198420.10	TCAF1
7	143935166	143936279	ENSG00000221910.2	OR2F2
7	143954844	143997312	ENSG00000213215.5	OR2F1
7	143979121	143980225	ENSG00000270729.1	CAPZA1P5
7	143980905	143981820	ENSG00000273377.1	OR2Q1P
7	143985142	143986651	ENSG00000242280.1	SLC16A1P1
7	144000320	144008793	ENSG00000221813.4	OR6B1
7	144048948	144058845	ENSG00000221836.3	OR2A5
7	144069811	144075870	ENSG00000221933.3	OR2A25
7	144077721	144077825	ENSG00000239967.1	OR2A41P
7	144086278	144098953	ENSG00000221858.3	OR2A12
7	144109514	144110564	ENSG00000221989.2	OR2A2
7	144118461	144119360	ENSG00000239981.1	OR2A15P
7	144123176	144131188	ENSG00000221938.5	OR2A14
7	144142009	144142938	ENSG00000273234.1	OR2A13P
7	144153486	144158905	ENSG00000183122.5	OR2A3P
7	144176740	144177142	ENSG00000240621.1	OR2AO1P
7	144183466	144186053	ENSG00000225932.3	CTAGE4
7	144186083	144195833	ENSG00000213214.5	ARHGEF35
7	144194858	144280547	ENSG00000244198.7	ARHGEF35-AS1
7	144228244	144239605	ENSG00000212807.2	OR2A42
7	144250045	144256244	ENSG00000170356.9	OR2A20P
7	144251264	144355707	ENSG00000284644.1	AC074386.1
7	144257663	144264792	ENSG00000243896.4	OR2A7
7	144266701	144269288	ENSG00000244693.1	CTAGE8
7	144272445	144286966	ENSG00000204959.4	ARHGEF34P
7	144294480	144300934	ENSG00000228960.6	OR2A9P
7	144300395	144356181	ENSG00000244479.7	OR2A1-AS1
7	144312419	144322737	ENSG00000221970.3	OR2A1
7	144355288	144380632	ENSG00000050327.15	ARHGEF5
7	144397240	144410227	ENSG00000106410.15	NOBOX
7	144434826	144435314	ENSG00000242978.1	PPIAP83
7	144451681	144451817	ENSG00000221507.1	RNU6ATAC40P
7	144451941	144836395	ENSG00000196511.14	TPK1
7	144647186	144648575	ENSG00000243746.1	EEF1A1P10
7	144849755	144850084	ENSG00000200673.1	RN7SKP174
7	145005058	145006135	ENSG00000236343.1	EI24P4
7	145009961	145010993	ENSG00000214035.3	AC073310.1
7	145039999	145040941	ENSG00000225918.1	RPL7P59
7	145269514	145270384	ENSG00000226592.1	AC004911.1
7	145583197	145584817	ENSG00000231839.1	DPY19L4P2
7	145675679	145681369	ENSG00000230746.2	AC006007.1
7	146050062	146050366	ENSG00000280144.1	AC073308.1
7	146116002	148420998	ENSG00000174469.23	CNTNAP2
7	146208665	146208819	ENSG00000274127.1	AC073418.1
7	146311720	146311822	ENSG00000274118.1	Y_RNA
7	147080934	147097609	ENSG00000236795.1	CNTNAP2-AS1
7	147146342	147146756	ENSG00000226857.1	DUTP3
7	147167344	147167572	ENSG00000232391.1	RANP2
7	147378017	147378121	ENSG00000221442.1	MIR548F4
7	147671711	147673143	ENSG00000230190.1	AC005518.1
7	147704294	147704575	ENSG00000270634.1	AC005518.2
7	147831770	147831877	ENSG00000207318.1	RNU6-1184P
7	147849884	147849982	ENSG00000251936.1	RNA5SP249
7	147940007	147940301	ENSG00000242266.3	RN7SL456P
7	148389645	148389859	ENSG00000199370.2	U3
7	148438309	148438577	ENSG00000243374.3	RN7SL72P
7	148445786	148446299	ENSG00000274133.1	AC083849.1
7	148473599	148503458	ENSG00000283504.1	AC006974.1
7	148543677	148572177	ENSG00000283648.1	AC006974.2
7	148580401	148580799	ENSG00000213210.4	RPL32P17
7	148584818	148625479	ENSG00000287636.1	AC005229.4
7	148590766	148615860	ENSG00000170279.3	C7orf33
7	148637179	148637587	ENSG00000213209.2	AC005229.1
7	148649547	148650240	ENSG00000270200.1	AC005229.2
7	148696467	148698664	ENSG00000273314.1	AC005229.3
7	148697914	148801110	ENSG00000055130.17	CUL1
7	148807383	148884321	ENSG00000106462.11	EZH2
7	148821012	148821073	ENSG00000251712.3	RNU7-20P
7	148876018	148876286	ENSG00000275586.1	Metazoa_SRP
7	148890226	148890513	ENSG00000239468.3	RN7SL569P
7	148940265	148941228	ENSG00000286180.1	AC073140.2
7	148941483	148941638	ENSG00000286171.1	AC073140.1
7	148963315	148963410	ENSG00000252316.1	RNY4
7	148983755	148983856	ENSG00000202354.1	RNY3
7	148987136	148987248	ENSG00000201098.1	RNY1
7	148987527	148989432	ENSG00000281189.1	GHET1
7	149003062	149028662	ENSG00000155660.11	PDIA4
7	149033057	149033167	ENSG00000202528.1	RNU6-650P
7	149053961	149054173	ENSG00000234565.1	COX6B1P1
7	149069641	149090782	ENSG00000197362.15	ZNF786
7	149102784	149126324	ENSG00000204947.9	ZNF425
7	149125690	149125986	ENSG00000240877.3	RN7SL521P
7	149126416	149183042	ENSG00000197024.9	ZNF398
7	149191043	149191223	ENSG00000239719.1	AC004890.1
7	149195546	149226238	ENSG00000170265.12	ZNF282
7	149239651	149255606	ENSG00000170260.9	ZNF212
7	149262171	149297302	ENSG00000204946.10	ZNF783
7	149275619	149277992	ENSG00000271664.1	AC004890.3
7	149285281	149297312	ENSG00000244560.7	AC004890.2
7	149321865	149322092	ENSG00000231397.1	AC004941.2
7	149334024	149334857	ENSG00000215311.3	NPM1P12
7	149398204	149401456	ENSG00000228151.1	AC004941.1
7	149422675	149424890	ENSG00000261842.1	AC073314.1
7	149431363	149461062	ENSG00000196453.8	ZNF777
7	149472696	149497817	ENSG00000181220.17	ZNF746
7	149547154	149624752	ENSG00000133624.13	ZNF767P
7	149714781	149734575	ENSG00000133619.17	KRBA1
7	149764182	149773588	ENSG00000181444.13	ZNF467
7	149776042	149833979	ENSG00000197558.13	SSPOP
7	149838375	149867479	ENSG00000106479.11	ZNF862
7	149851572	149852170	ENSG00000280149.1	AC004877.2
7	149858400	149862492	ENSG00000273419.1	AC004877.1
7	149867697	149880610	ENSG00000204934.10	ATP6V0E2-AS1
7	149872968	149891204	ENSG00000171130.18	ATP6V0E2
7	149881359	149881580	ENSG00000273293.1	AC093458.1
7	149881477	149882105	ENSG00000279536.1	AC093458.2
7	149890739	149891416	ENSG00000273011.1	AC092681.3
7	149891191	149909704	ENSG00000224016.2	AC092681.1
7	150000752	150005124	ENSG00000260555.1	AC092681.2
7	150033653	150076655	ENSG00000241449.6	AC092666.1
7	150047609	150047854	ENSG00000276538.1	AC092666.2
7	150234194	150237608	ENSG00000286912.1	AC006008.1
7	150243916	150323725	ENSG00000106526.10	ACTR3C
7	150322639	150332721	ENSG00000188707.6	ZBED6CL
7	150323263	150338156	ENSG00000127399.15	LRRC61
7	150337483	150343346	ENSG00000261305.2	AC005586.1
7	150338317	150341662	ENSG00000106538.10	RARRES2
7	150363777	150372590	ENSG00000240449.1	REPIN1-AS1
7	150368189	150374044	ENSG00000214022.11	REPIN1
7	150368790	150398630	ENSG00000196456.13	ZNF775
7	150379329	150410597	ENSG00000284048.2	AC073111.2
7	150379854	150383885	ENSG00000239377.1	ZNF775-AS1
7	150400702	150412470	ENSG00000284691.1	AC073111.3
7	150433654	150448140	ENSG00000242258.1	LINC00996
7	150450630	150479393	ENSG00000171115.4	GIMAP8
7	150484061	150485135	ENSG00000271582.1	AC073111.1
7	150512559	150513839	ENSG00000213205.3	STRADBP1
7	150514872	150521073	ENSG00000179144.5	GIMAP7
7	150541754	150542098	ENSG00000243853.1	ALDH7A1P3
7	150567369	150573953	ENSG00000133574.10	GIMAP4
7	150603561	150604644	ENSG00000271568.1	AC069304.3
7	150614061	150614764	ENSG00000232361.3	AC069304.1
7	150625375	150632648	ENSG00000133561.15	GIMAP6
7	150676833	150677918	ENSG00000270990.1	AC069304.2
7	150685697	150693641	ENSG00000106560.11	GIMAP2
7	150716606	150724284	ENSG00000213203.3	GIMAP1
7	150716668	150743646	ENSG00000281887.3	GIMAP1-GIMAP5
7	150722253	150750033	ENSG00000196329.12	GIMAP5
7	150746893	150747728	ENSG00000177590.7	GIMAP3P
7	150749736	150750094	ENSG00000241134.3	BET1P1
7	150791285	150801360	ENSG00000106565.18	TMEM176B
7	150800403	150805118	ENSG00000002933.9	TMEM176A
7	150824627	150861504	ENSG00000002726.21	AOC1
7	150944961	150978321	ENSG00000055118.16	KCNH2
7	150991017	151014588	ENSG00000164867.11	NOS3
7	151012209	151024499	ENSG00000181652.19	ATG9B
7	151028422	151047782	ENSG00000197150.13	ABCB8
7	151028781	151029754	ENSG00000243433.1	AC010973.1
7	151048292	151052756	ENSG00000213199.8	ASIC3
7	151053815	151057897	ENSG00000164885.13	CDK5
7	151057210	151076526	ENSG00000164889.15	SLC4A2
7	151061928	151061978	ENSG00000288608.1	AC010973.3
7	151074742	151076530	ENSG00000244151.1	AC010973.2
